SYS_ID	FKS_META_T	SHORT_DSC	LGC_ID	INACTV_IND	CATEGORY_ID	OTHER_CD	LONG_DSC
1783	SRVC_TPC	FP - Child Care	0046	N	1749	P	 
1784	SRVC_TPC	FP - Counseling	0047	N	1749	P	 
1785	SRVC_TPC	FP - Drug Treatment	0048	N	1749	P	 
1786	SRVC_TPC	FP - Emergency Care	0049	N	1749	P	 
1787	SRVC_TPC	FP - Employment and Training	0050	N	1749	P	 
1788	SRVC_TPC	FP - Health Care	0051	N	1749	P	 
1789	SRVC_TPC	FP - Housing	0052	N	1749	P	 
1790	SRVC_TPC	FP - Income Support	0053	N	1749	P	 
1791	SRVC_TPC	FP - Parent Training	0054	N	1749	P	 
1792	SRVC_TPC	FP - Regional Center Services	0055	N	1749	P	 
1793	SRVC_TPC	FP - Respite Care	0056	N	1749	P	 
1794	SRVC_TPC	FP - Special Education	0057	N	1749	P	 
1795	SRVC_TPC	FP - Substitute Role Model	0058	N	1749	P	 
1796	SRVC_TPC	FP - Teaching and Demo	0059	N	1749	P	 
1797	SRVC_TPC	FP - Transportation	0060	N	1749	P	 
1800	SRVC_TPC	Arrange Medical, Dental, Vision	0063	N	1746	C	 
3241	SRVC_TPC	Current Service Provider	0064	N	1746	P	 
1801	SRVC_TPC	Psychiatric/Psychological Evaluation	0065	N	1747	 	 
1802	SRVC_TPC	Substance Abuse Testing	0066	N	5818	 	 
1803	SRVC_TPC	ILP - Referral to Community Resources	0067	N	1751	C	 
1804	SRVC_TPC	ILP - Career/Job Guidance	0068	N	1751	P	 
1805	SRVC_TPC	ILP - Consumer Skills	0069	N	1751	P	 
1806	SRVC_TPC	ILP - Home Management	0070	N	1751	P	 
1807	SRVC_TPC	ILP - Room & Board Financial Assistance	0071	N	1751	P	 
1808	SRVC_TPC	ILP - Interpersonal/Social Skills	0072	N	1751	P	 
1809	SRVC_TPC	ILP - Time Management	0073	N	1751	P	 
1810	SRVC_TPC	ILP - Transportation	0074	N	1751	P	 
1811	SRVC_TPC	24 hr Supervision/Residential School	0075	N	1752	 	 
1812	SRVC_TPC	Aftercare	0076	N	1752	 	 
1813	SRVC_TPC	Awake Night Staff	0077	N	1752	 	 
1814	SRVC_TPC	Discharge Plans	0078	N	1752	 	 
1815	SRVC_TPC	Emergency Shelter Care	0079	N	1752	 	 
1816	SRVC_TPC	Foster Care	0080	N	1752	 	 
1817	SRVC_TPC	Medication Management	0081	N	1752	 	 
1818	SRVC_TPC	On-Ground School	0082	N	1752	 	 
1819	SRVC_TPC	One-to-One Supervision	0083	N	1752	 	 
1820	SRVC_TPC	Respite Care	0084	N	1752	 	 
1821	SRVC_TPC	Structured Envrnmnt/Bhavr Modification	0085	N	1752	 	 
1822	SRVC_TPC	Therapeutic Milieu	0086	N	1752	 	 
5751	SRVC_TPC	Dental Visit	0087	N	1746	P	 
5790	SRVC_TPC	Domestic Violence Program	0088	N	1747	 	 
5791	SRVC_TPC	Psychotropic Med Eval/Monitoring	0089	N	1747	 	 
5792	SRVC_TPC	Other	0090	N	1747	 	 
5795	SRVC_TPC	Special Education	0091	N	1748	 	 
5796	SRVC_TPC	Tutoring	0092	N	1748	 	 
5797	SRVC_TPC	Other	0093	N	1748	 	 
5798	SRVC_TPC	FP - Other	0094	N	1749	P	 
5805	SRVC_TPC	ILP - Education	0095	N	1751	P	 
5806	SRVC_TPC	ILP - Health Care	0096	N	1751	P	 
5807	SRVC_TPC	ILP - Money Management	0097	N	1751	P	 
5808	SRVC_TPC	ILP - Parenting Skills	0098	N	1751	P	 
5809	SRVC_TPC	ILP - Transitional Housing	0099	N	1751	P	 
5810	SRVC_TPC	ILP - Other	0100	Y	1751	P	 
5811	SRVC_TPC	ILP - Referral to ILP Services	0101	N	1751	C	 
5818	SRVC_TPC	Substance Abuse Services	0102	N	 	 	 
5819	SRVC_TPC	12-Step Program	0103	N	5818	 	 
5820	SRVC_TPC	Counseling	0104	N	5818	 	 
5821	SRVC_TPC	Other	0105	N	5818	 	 
5822	SRVC_TPC	FP - Referral to Family Preservation	0106	N	1749	C	 
5823	SRVC_TPC	Relative Home	0107	N	1752	 	 
5824	SRVC_TPC	Other	0108	N	1752	 	 
5825	SRVC_TPC	Concurrent Services Planning	0109	N	 	 	 
5826	SRVC_TPC	CSP - Assess Child for Adoptions	0110	N	5825	 	 
5827	SRVC_TPC	CSP - Disclosure to Birth Parents	0111	N	5825	 	 
5828	SRVC_TPC	CSP - ID/Assess Perm Planning Family	0112	N	5825	 	 
5829	SRVC_TPC	CSP - Joint Assessment Review -CWS/Adopt	0113	N	5825	 	 
5830	SRVC_TPC	CSP - Place in Perm Planning Family	0114	N	5825	 	 
5831	SRVC_TPC	CSP - Recommend Permanency Alternative	0115	N	5825	 	 
5882	SRVC_TPC	Provide Medical Consent	0115	N	1746	P	 
5832	SRVC_TPC	CSP - Other	0116	N	5825	 	 
5884	SRVC_TPC	Other	0117	N	1746	P	 
5889	SRVC_TPC	CSP - Refer/Complete Adopt Home Study	0117	Y	5825	 	 
5890	SRVC_TPC	CSP - Refer/Complete Guard Assessment	0118	Y	5825	 	 
5886	SRVC_TPC	Refer to California Children's Services	0119	N	6244	 	 
5891	SRVC_TPC	CSP - Refer/Complete Relinquishment	0119	Y	5825	 	 
5913	SRVC_TPC	Provide Medical/Dental Information	0120	N	1746	C	 
5888	SRVC_TPC	Medication Management	0121	N	1746	P	 
5914	SRVC_TPC	Other	0121	N	1746	C	 
5915	SRVC_TPC	FP - Other	0122	N	1749	C	 
5916	SRVC_TPC	ILP - Other	0123	Y	1751	C	 
6204	SRVC_TPC	Case Plan Development	0124	N	1745	 	 
6244	SRVC_TPC	Referrals	0125	N	 	 	 
6245	SRVC_TPC	Refer for Adoption Services	0126	N	6244	 	 
6246	SRVC_TPC	Refer for Case Management Services	0127	N	6244	 	 
6247	SRVC_TPC	Refer for Concurrent Planning Services	0128	N	6244	 	 
6248	SRVC_TPC	Refer for Counseling/Mental Health Svcs	0129	N	6244	 	 
6249	SRVC_TPC	Refer for Education Services	0130	N	6244	 	 
6250	SRVC_TPC	Refer for Family Preservation Services	0131	N	6244	 	 
6251	SRVC_TPC	Refer for Health/CHDP Services	0132	N	6244	 	 
6252	SRVC_TPC	Refer for ILP Services	0133	N	6244	 	 
6253	SRVC_TPC	Refer for Placement Services	0134	N	6244	 	 
6254	SRVC_TPC	Refer for Substance Abuse Services	0135	N	6244	 	 
6255	SRVC_TPC	Refer to Mental Health Assessment	0136	N	6244	 	 
6256	SRVC_TPC	Refer Legal Consultation	0137	N	6244	 	 
6257	SRVC_TPC	Refer Adoption Home Study	0138	N	6244	 	 
6258	SRVC_TPC	Refer Guardian Assessment	0139	N	6244	 	 
6259	SRVC_TPC	Refer Relinquishment	0140	N	6244	 	 
6260	SRVC_TPC	Adoption	0141	N	1745	 	 
6261	SRVC_TPC	Arrange ADA (Amer Disabilities Act) Svcs	0142	N	1745	 	 
6262	SRVC_TPC	Arrange Bilingual Services	0143	N	1745	 	 
6263	SRVC_TPC	Foster Youth Rights and Svcs Delivered	0144	N	1745	 	 
6264	SRVC_TPC	Provide Bilingual Services	0145	N	1745	 	 
6265	SRVC_TPC	Provide Your Rights Brochure	0146	N	1745	 	 
6266	SRVC_TPC	Arrange Legal Consultation	0147	N	1745	 	 
6267	SRVC_TPC	Daycare	0148	N	1752	 	 
6268	SRVC_TPC	CSP - Complete Adoption Home Study	0149	N	5825	 	 
6269	SRVC_TPC	CSP - Complete Guardian Assessment	0150	N	5825	 	 
6270	SRVC_TPC	CSP - Complete Relinquishment	0151	N	5825	 	 
6313	SRVC_TPC	Family Engagement Efforts	0152	N	 	 	 
6314	SRVC_TPC	Case Planning w/Family	0153	N	6313	 	 
6315	SRVC_TPC	Outreach w/Family	0154	N	6313	 	 
6316	SRVC_TPC	Mediation w/Family	0155	N	6313	 	 
6317	SRVC_TPC	Family Mtg/TDM/Family Case Conferencing	0156	N	6313	 	 
6318	SRVC_TPC	Meeting w/Community Partners and Family	0157	N	6313	 	 
6319	SRVC_TPC	Meeting w/Foster Parents and Family	0158	N	6313	 	 
6320	SRVC_TPC	Meeting w/Parent Partners and Family	0159	N	6313	 	 
6321	SRVC_TPC	Meeting w/CalWORKs Staff and Family	0160	N	6313	 	 
6322	SRVC_TPC	ILP - Housing Options/Locations/THPP	0161	N	1751	P	 
6328	SRVC_TPC	ILP - Needs Assessment	0162	N	1751	P	 
6329	SRVC_TPC	ILP - Mentoring	0163	N	1751	P	 
6330	SRVC_TPC	ILP - Education Financial Assistance	0164	N	1751	P	 
6331	SRVC_TPC	ILP - Education/Post-Secondary	0165	N	1751	P	 
6332	SRVC_TPC	ILP - Employment/Vocational Training	0166	N	1751	P	 
6333	SRVC_TPC	ILP - Financial Assistance Other	0167	N	1751	P	 
6380	SRVC_TPC	ILP - Career/Job Guidance	0168	N	1751	C	 
6381	SRVC_TPC	ILP - Consumer Skills	0169	N	1751	C	 
6382	SRVC_TPC	ILP - Education	0170	N	1751	C	 
6383	SRVC_TPC	ILP - Education Financial Assistance	0171	N	1751	C	 
6384	SRVC_TPC	ILP - Education/Post-Secondary	0172	N	1751	C	 
6385	SRVC_TPC	ILP - Employment/Vocational Training	0173	N	1751	C	 
6386	SRVC_TPC	ILP - Financial Assistance Other	0174	N	1751	C	 
6387	SRVC_TPC	ILP - Health Care	0175	N	1751	C	 
6388	SRVC_TPC	ILP - Home Management	0176	N	1751	C	 
6389	SRVC_TPC	ILP - Housing Options/Locations/THPP	0177	N	1751	C	 
6390	SRVC_TPC	ILP - Interpersonal/Social Skills	0178	N	1751	C	 
6391	SRVC_TPC	ILP - Mentoring	0179	N	1751	C	 
6392	SRVC_TPC	ILP - Money Management	0180	N	1751	C	 
6393	SRVC_TPC	ILP - Needs Assessment	0181	N	1751	C	 
6394	SRVC_TPC	ILP - Parenting Skills	0182	N	1751	C	 
6395	SRVC_TPC	ILP - Room & Board Financial Assistance	0183	N	1751	C	 
6396	SRVC_TPC	ILP - Time Management	0184	N	1751	C	 
6397	SRVC_TPC	ILP - Transitional Housing	0185	N	1751	C	 
6398	SRVC_TPC	ILP - Transportation	0186	N	1751	C	 
6443	SRVC_TPC	Wraparound Services	0187	N	1745	 	 
6446	SRVC_TPC	ILP - Referral to Community Resources	0188	N	1751	P	 
6447	SRVC_TPC	ILP - Referral to ILP Services	0189	N	1751	P	 
6675	SRVC_TPC	Arrange Immediate School Enrollment	0190	N	6676	C	 
6677	SRVC_TPC	Assess for Limit of Parental Ed Rights	0191	N	6676	C	 
6678	SRVC_TPC	Consult Educational Right Holder	0192	N	6676	C	 
6679	SRVC_TPC	Consult With Ed Liaison	0193	N	6676	C	 
6680	SRVC_TPC	Refer for Transport/School of Origin	0194	N	6676	C	 
6681	SRVC_TPC	Other	0195	N	6676	C	 
6683	SRVC_TPC	Assess for Grad Credits/CAHSEE Scores	0196	N	6682	C	 
6684	SRVC_TPC	Assist with Eligibility Determination	0197	N	6682	C	 
6685	SRVC_TPC	Assist with Financial Aid Application(s)	0198	N	6682	C	 
6686	SRVC_TPC	Detect Partial Credits	0199	N	6682	C	 
6687	SRVC_TPC	Refer for Alternative Ed	0200	N	6682	C	 
6688	SRVC_TPC	Refer for Tutoring	0201	N	6682	C	 
6689	SRVC_TPC	Other	0202	N	6682	C	 
6690	SRVC_TPC	Advocacy on Discipline-Suspend/Expulsion	0203	N	6691	C	 
6692	SRVC_TPC	Assess for School Bullying	0204	N	6691	C	 
6693	SRVC_TPC	Attend IEP or 504 Plan Meeting	0205	N	6691	C	 
6694	SRVC_TPC	Attend SARB Mtg	0206	N	6691	C	 
6695	SRVC_TPC	Attend School Meeting	0207	N	6691	C	 
6696	SRVC_TPC	Provide Ed and/or Community Resources	0208	N	6691	C	 
6697	SRVC_TPC	Request Psychological - Ed Assessment	0209	N	6691	C	 
6698	SRVC_TPC	Other	0210	N	6691	C	 
6838	SRVC_TPC	ILP - Credit Results Reviewed with Youth	0211	N	1751	P	 
6839	SRVC_TPC	ILP - Credit Results Reviewed with Youth	0212	N	1751	C	 
6854	SRVC_TPC	ILP - Discuss Credit Counsel/Participate	0213	N	1751	P	 
6855	SRVC_TPC	ILP - Discuss Credit Counsel/Participate	0214	N	1751	C	 
6840	SRVC_TPC	Credit Results Reviewed with Youth	0215	N	1745	 	 
6841	SRVC_TPC	Discuss Credit Counseling/Participation	0216	N	1745	 	 
6842	SRVC_TPC	Referred for ID Theft Services	0217	N	1745	 	 
6471	SSI_STC	Application Approved	0001	N	 	 	 
6470	SSI_STC	Application Deferred	0002	N	 	 	 
6469	SSI_STC	Application Denied	0003	N	 	 	 
6472	SSI_STC	Application Submitted	0004	N	 	 	 
6473	SSI_STC	Reconsideration Approved	0005	N	 	 	 
6474	SSI_STC	Reconsideration Denied	0006	N	 	 	 
6475	SSI_STC	Reconsideration Submitted	0007	N	 	 	 
6553	ST_PCATC	NMD - Completing HS or Equiv	0010	N	 	10	 
6554	ST_PCATC	NMD - College/Vocational Ed	0020	N	 	20	 
6555	ST_PCATC	NMD - Removing Emp Barriers	0030	N	 	30	 
6556	ST_PCATC	NMD - Employed Min 80 Hrs/Mo	0040	N	 	40	 
6557	ST_PCATC	NMD - Medical Disability	0050	N	 	50	 
6558	ST_PCATC	Unknown at Conversion	0060	Y	 	60	 
6559	ST_PDEC	Public High School	0001	N	 	10	 
6560	ST_PDEC	Alternative/Continuation School	0002	N	 	10	 
6561	ST_PDEC	Special Education/IEP	0003	N	 	10	 
6562	ST_PDEC	Nonpublic School	0004	N	 	10	 
6563	ST_PDEC	Independent Study	0005	N	 	10	 
6564	ST_PDEC	Adult Education/GED	0006	N	 	10	 
6565	ST_PDEC	Home Schooling	0007	N	 	10	 
6566	ST_PDEC	Other Equivalency Program	0008	N	 	10	 
6567	ST_PDEC	Attending 2 Year College	0009	N	 	20	 
6568	ST_PDEC	Attending 4 year College	0010	N	 	20	 
6569	ST_PDEC	Vocational Program	0011	N	 	20	 
6570	ST_PDEC	Vocational Certification Program	0012	N	 	20	 
6571	ST_PDEC	Unpaid Employment/Internship	0013	N	 	30	 
6572	ST_PDEC	Job Skills Classes	0014	N	 	30	 
6573	ST_PDEC	College/Voc Ed less than Half Time	0015	N	 	30	 
6574	ST_PDEC	Social Skills	0016	N	 	30	 
6575	ST_PDEC	Counseling/Therapy	0017	N	 	30	 
6576	ST_PDEC	Substance Abuse Treatment	0018	N	 	30	 
6577	ST_PDEC	Money Management	0019	N	 	30	 
6578	ST_PDEC	Parenting/Childcare	0020	N	 	30	 
6579	ST_PDEC	Other Individualized Skill Building	0021	N	 	30	 
6580	ST_PDEC	Public Employer	0022	N	 	40	 
6581	ST_PDEC	Private Employer	0023	N	 	40	 
6582	ST_PDEC	Job Corps	0024	N	 	40	 
6583	ST_PDEC	VISTA	0025	N	 	40	 
6584	ST_PDEC	Ticket to WORK	0026	N	 	40	 
6585	ST_PDEC	Sheltered Workshop	0027	N	 	40	 
6586	ST_PDEC	Job Training Program	0028	N	 	40	 
6587	ST_PDEC	Temporary	0029	N	 	50	 
6588	ST_PDEC	Permanent	0030	N	 	50	 
6589	ST_PDEC	SSI Disability	0031	N	 	50	 
6590	ST_PDEC	SSA DAC Disability	0032	N	 	50	 
6591	ST_PDEC	SDI	0033	N	 	50	 
6592	ST_PDEC	Regional Center Client	0034	N	 	50	 
6593	ST_PENDC	Completed HS or Equiv	0010	N	 	10	 
6594	ST_PENDC	Dropped Out/Withdrawn	0020	N	 	10	 
6595	ST_PENDC	Completed Certificate Program	0030	N	 	20	 
6596	ST_PENDC	Dropped Out/Withdrawn	0040	N	 	20	 
6597	ST_PENDC	Received AA	0050	N	 	20	 
6598	ST_PENDC	Received BA	0060	N	 	20	 
6599	ST_PENDC	Completed	0070	N	 	30	 
6600	ST_PENDC	Not Completed	0080	N	 	30	 
6601	ST_PENDC	Employed less than Min 80 Hrs/Mo	0090	N	 	40	 
6602	ST_PENDC	No Longer Employed	0100	N	 	40	 
6603	ST_PENDC	No Longer Meets Criteria	0110	N	 	50	 
6604	ST_PENDC	Left Care	0200	N	 	 	 
6832	ST_PENDC	Change in Service Component	0250	N	 	 	 
6605	ST_PENDC	Unknown at Conversion	0300	Y	 	 	 
1882	ST_SFX_C	Alley	ALY	N	 	 	 
1883	ST_SFX_C	Annex	ANX	N	 	 	 
1884	ST_SFX_C	Arcade	ARC	N	 	 	 
1885	ST_SFX_C	Avenue	AVE	N	 	 	 
1886	ST_SFX_C	Beach	BCH	N	 	 	 
1887	ST_SFX_C	Burg	BG	N	 	 	 
1888	ST_SFX_C	Bluff	BLF	N	 	 	 
1889	ST_SFX_C	Boulevard	BLVD	N	 	 	 
1890	ST_SFX_C	Bend	BND	N	 	 	 
1891	ST_SFX_C	Branch	BR	N	 	 	 
1892	ST_SFX_C	Bridge	BRG	N	 	 	 
1893	ST_SFX_C	Brook	BRK	N	 	 	 
1894	ST_SFX_C	Bottom	BTM	N	 	 	 
1895	ST_SFX_C	Bypass	BYP	N	 	 	 
1896	ST_SFX_C	Bayou	BYU	N	 	 	 
1897	ST_SFX_C	Circle	CIR	N	 	 	 
1898	ST_SFX_C	Club	CLB	N	 	 	 
1899	ST_SFX_C	Cliffs	CLFS	N	 	 	 
1900	ST_SFX_C	Corner	COR	N	 	 	 
1901	ST_SFX_C	Corners	CORS	N	 	 	 
1902	ST_SFX_C	Camp	CP	N	 	 	 
1903	ST_SFX_C	Cape	CPE	N	 	 	 
1904	ST_SFX_C	Crescent	CRES	N	 	 	 
1905	ST_SFX_C	Creek	CRK	N	 	 	 
1906	ST_SFX_C	Course	CRSE	N	 	 	 
1907	ST_SFX_C	Causeway	CSWY	N	 	 	 
1908	ST_SFX_C	Court	CT	N	 	 	 
1909	ST_SFX_C	Center	CTR	N	 	 	 
1910	ST_SFX_C	Courts	CTS	N	 	 	 
1911	ST_SFX_C	Cove	CV	N	 	 	 
1912	ST_SFX_C	Canyon	CYN	N	 	 	 
1913	ST_SFX_C	Dale	DL	N	 	 	 
1914	ST_SFX_C	Dam	DM	N	 	 	 
1916	ST_SFX_C	Drive	DR	N	 	 	 
1915	ST_SFX_C	Divide	DV	N	 	 	 
1917	ST_SFX_C	Estate	EST	N	 	 	 
1918	ST_SFX_C	Expressway	EXPY	N	 	 	 
1919	ST_SFX_C	Extension	EXT	N	 	 	 
1920	ST_SFX_C	Fall	FALL	N	 	 	 
1921	ST_SFX_C	Field	FLD	N	 	 	 
1922	ST_SFX_C	Fields	FLDS	N	 	 	 
1923	ST_SFX_C	Falls	FLS	N	 	 	 
1924	ST_SFX_C	Flat	FLT	N	 	 	 
1925	ST_SFX_C	Flatford	FLT	N	 	 	 
1926	ST_SFX_C	Ford	FRD	N	 	 	 
1927	ST_SFX_C	Forge	FRG	N	 	 	 
1928	ST_SFX_C	Fork	FRK	N	 	 	 
1929	ST_SFX_C	Forks	FRKS	N	 	 	 
1930	ST_SFX_C	Forest	FRST	N	 	 	 
1931	ST_SFX_C	Ferry	FRY	N	 	 	 
1932	ST_SFX_C	Fort	FT	N	 	 	 
1933	ST_SFX_C	Freeway	FWY	N	 	 	 
1934	ST_SFX_C	Gardens	GDNS	N	 	 	 
1935	ST_SFX_C	Glen	GLN	N	 	 	 
1936	ST_SFX_C	Green	GRN	N	 	 	 
1937	ST_SFX_C	Grove	GRV	N	 	 	 
1938	ST_SFX_C	Gateway	GTWY	N	 	 	 
1939	ST_SFX_C	Harbor	HBR	N	 	 	 
1940	ST_SFX_C	Hill	HL	N	 	 	 
1941	ST_SFX_C	Hills	HLS	N	 	 	 
1942	ST_SFX_C	Hollow	HOLW	N	 	 	 
1943	ST_SFX_C	Heights	HTS	N	 	 	 
1944	ST_SFX_C	Haven	HVN	N	 	 	 
1945	ST_SFX_C	Highway	HWY	N	 	 	 
1946	ST_SFX_C	Inlet	INLT	N	 	 	 
1947	ST_SFX_C	Island	IS	N	 	 	 
1948	ST_SFX_C	Isle	ISLE	N	 	 	 
1949	ST_SFX_C	Islands	ISS	N	 	 	 
1950	ST_SFX_C	Junction	JCT	N	 	 	 
1951	ST_SFX_C	Knolls	KNLS	N	 	 	 
1952	ST_SFX_C	Key	KY	N	 	 	 
1953	ST_SFX_C	Locks	LCKS	N	 	 	 
1955	ST_SFX_C	Load	LD	N	 	 	 
1954	ST_SFX_C	Lodge	LDG	N	 	 	 
1956	ST_SFX_C	Loaf	LF	N	 	 	 
1957	ST_SFX_C	Light	LGT	N	 	 	 
1958	ST_SFX_C	Lake	LK	N	 	 	 
1959	ST_SFX_C	Lakes	LKS	N	 	 	 
1960	ST_SFX_C	Lane	LN	N	 	 	 
1961	ST_SFX_C	Lanes	LN	N	 	 	 
1962	ST_SFX_C	Landing	LNDG	N	 	 	 
1963	ST_SFX_C	Loop	LOOP	N	 	 	 
1964	ST_SFX_C	Mall	MALL	N	 	 	 
1965	ST_SFX_C	Meadows	MDWS	N	 	 	 
1966	ST_SFX_C	Mill	ML	N	 	 	 
1967	ST_SFX_C	Mills	MLS	N	 	 	 
1968	ST_SFX_C	Manor	MNR	N	 	 	 
1969	ST_SFX_C	Mission	MSN	N	 	 	 
1970	ST_SFX_C	Mount	MT	N	 	 	 
1971	ST_SFX_C	Mountain	MTN	N	 	 	 
1972	ST_SFX_C	Neck	NCK	N	 	 	 
1973	ST_SFX_C	Orchard	ORCH	N	 	 	 
1974	ST_SFX_C	Oval	OVAL	N	 	 	 
1975	ST_SFX_C	Park	PARK	N	 	 	 
1976	ST_SFX_C	Pass	PASS	N	 	 	 
1977	ST_SFX_C	Path	PATH	N	 	 	 
1978	ST_SFX_C	Pike	PIKE	N	 	 	 
1980	ST_SFX_C	Parkway	PKY	N	 	 	 
1981	ST_SFX_C	Place	PL	N	 	 	 
1982	ST_SFX_C	Plain	PLN	N	 	 	 
1983	ST_SFX_C	Plains	PLNS	N	 	 	 
1984	ST_SFX_C	Plaza	PLZ	N	 	 	 
1979	ST_SFX_C	Pines	PNES	N	 	 	 
1986	ST_SFX_C	Prairie	PR	N	 	 	 
1987	ST_SFX_C	Port	PRT	N	 	 	 
1988	ST_SFX_C	Point	PT	N	 	 	 
1989	ST_SFX_C	Radial	RADL	N	 	 	 
1990	ST_SFX_C	Road	RD	N	 	 	 
1991	ST_SFX_C	Ridge	RDG	N	 	 	 
1992	ST_SFX_C	River	RIV	N	 	 	 
1993	ST_SFX_C	Ranch	RNCH	N	 	 	 
1994	ST_SFX_C	Row	ROW	N	 	 	 
1995	ST_SFX_C	Rapids	RPDS	N	 	 	 
1996	ST_SFX_C	Rest	RST	N	 	 	 
1997	ST_SFX_C	Run	RUN	N	 	 	 
1998	ST_SFX_C	Shoal	SHL	N	 	 	 
1999	ST_SFX_C	Shoals	SHLS	N	 	 	 
2000	ST_SFX_C	Shore	SHR	N	 	 	 
2001	ST_SFX_C	Shores	SHRS	N	 	 	 
2002	ST_SFX_C	Summit	SMT	N	 	 	 
2003	ST_SFX_C	Spring	SPG	N	 	 	 
2004	ST_SFX_C	Springs	SPGS	N	 	 	 
2005	ST_SFX_C	Spur	SPUR	N	 	 	 
2006	ST_SFX_C	Square	SQ	N	 	 	 
2007	ST_SFX_C	Street	ST	N	 	 	 
2008	ST_SFX_C	Station	STA	N	 	 	 
2009	ST_SFX_C	Stravenue	STRA	N	 	 	 
2010	ST_SFX_C	Stream	STRM	N	 	 	 
2011	ST_SFX_C	Terrace	TER	N	 	 	 
2012	ST_SFX_C	Turnpike	TPKE	N	 	 	 
2013	ST_SFX_C	Track	TRAK	N	 	 	 
2014	ST_SFX_C	Trace	TRCE	N	 	 	 
2015	ST_SFX_C	Trafficway	TRFY	N	 	 	 
2016	ST_SFX_C	Trail	TRL	N	 	 	 
2017	ST_SFX_C	Trailer	TRLR	N	 	 	 
2018	ST_SFX_C	Tunnel	TUNL	N	 	 	 
2019	ST_SFX_C	Union	UN	N	 	 	 
2020	ST_SFX_C	Viaduct	VIA	N	 	 	 
2021	ST_SFX_C	Vista	VIS	N	 	 	 
2022	ST_SFX_C	Ville	VL	N	 	 	 
2023	ST_SFX_C	Village	VLG	N	 	 	 
2024	ST_SFX_C	Valley	VLY	N	 	 	 
2025	ST_SFX_C	View	VW	N	 	 	 
2026	ST_SFX_C	Walk	WALK	N	 	 	 
2027	ST_SFX_C	Way	WAY	N	 	 	 
2028	ST_SFX_C	Wells	WLS	N	 	 	 
2029	ST_SFX_C	Crossing	XING	N	 	 	 
6552	ST_SPRJC	Statewide	0010	N	 	 	 
1823	STATE_C	Alaska	AK	N	 	 	Alaska
1824	STATE_C	Alabama	AL	N	 	 	Alabama
1825	STATE_C	American Samoa	AM	N	 	 	American Samoa
1826	STATE_C	Arkansas	AR	N	 	 	Arkansas
1827	STATE_C	Arizona	AZ	N	 	 	Arizona
1828	STATE_C	California	CA	N	 	 	California
1829	STATE_C	Northern Marianas Islands	CM	N	 	 	Northern Marianas Islands
1830	STATE_C	Colorado	CO	N	 	 	Colorado
1831	STATE_C	Connecticut	CT	N	 	 	Connecticut
1832	STATE_C	Canal Zone	CZ	N	 	 	Canal Zone
1833	STATE_C	District of Columbia	DC	N	 	 	District of Columbia
1834	STATE_C	Delaware	DE	N	 	 	Delaware
1835	STATE_C	Florida	FL	N	 	 	Florida
1836	STATE_C	Georgia	GA	N	 	 	Georgia
1837	STATE_C	Guam	GU	N	 	 	Guam
1838	STATE_C	Hawaii	HI	N	 	 	Hawaii
1839	STATE_C	Iowa	IA	N	 	 	Iowa
1840	STATE_C	Idaho	ID	N	 	 	Idaho
1841	STATE_C	Illinois	IL	N	 	 	Illinois
1842	STATE_C	Indiana	IN	N	 	 	Indiana
1843	STATE_C	Kansas	KS	N	 	 	Kansas
1844	STATE_C	Kentucky	KY	N	 	 	Kentucky
1845	STATE_C	Louisiana	LA	N	 	 	Louisiana
1846	STATE_C	Massachusetts	MA	N	 	 	Massachusetts
1847	STATE_C	Maryland	MD	N	 	 	Maryland
1848	STATE_C	Maine	ME	N	 	 	Maine
1849	STATE_C	Michigan	MI	N	 	 	Michigan
1850	STATE_C	Minnesota	MN	N	 	 	Minnesota
1851	STATE_C	Missouri	MO	N	 	 	Missouri
1852	STATE_C	Mississippi	MS	N	 	 	Mississippi
1853	STATE_C	Montana	MT	N	 	 	Montana
1854	STATE_C	North Carolina	NC	N	 	 	North Carolina
1855	STATE_C	North Dakota	ND	N	 	 	North Dakota
1856	STATE_C	Nebraska	NE	N	 	 	Nebraska
1857	STATE_C	New Hampshire	NH	N	 	 	New Hampshire
1858	STATE_C	New Jersey	NJ	N	 	 	New Jersey
1859	STATE_C	New Mexico	NM	N	 	 	New Mexico
1860	STATE_C	Nevada	NV	N	 	 	Nevada
1861	STATE_C	New York	NY	N	 	 	New York
1862	STATE_C	Ohio	OH	N	 	 	Ohio
1863	STATE_C	Oklahoma	OK	N	 	 	Oklahoma
1864	STATE_C	Oregon	OR	N	 	 	Oregon
1865	STATE_C	Pennsylvania	PA	N	 	 	Pennsylvania
1866	STATE_C	Puerto Rico	PR	N	 	 	Puerto Rico
1867	STATE_C	Rhode Island	RI	N	 	 	Rhode Island
1868	STATE_C	South Carolina	SC	N	 	 	South Carolina
1869	STATE_C	South Dakota	SD	N	 	 	South Dakota
1870	STATE_C	Tennessee	TN	N	 	 	Tennessee
1871	STATE_C	Trust Territories	TT	N	 	 	Trust Territories
1872	STATE_C	Texas	TX	N	 	 	Texas
1873	STATE_C	Utah	UT	N	 	 	Utah
1874	STATE_C	Virginia	VA	N	 	 	Virginia
1875	STATE_C	Virgin Islands	VI	N	 	 	Virgin Islands
1876	STATE_C	Vermont	VT	N	 	 	Vermont
1877	STATE_C	Washington	WA	N	 	 	Washington
1878	STATE_C	Wisconsin	WI	N	 	 	Wisconsin
